timestamp_ms,pitch,roll,ax,ay,az,acc_mag,gx,gy,gz,label
758325,23.49,-6.55,9.5684,-5.193,-6.0418,12.4509,-5.0382,33.6336,22.8855,pre_fall
758345,24.38,-8.37,9.8857,-5.2206,-5.8383,12.6121,-8.3664,30.7023,8.5802,pre_fall
758365,25.1,-10.15,9.5924,-5.1787,-5.9556,12.4218,-15.7252,26.6107,-1.5115,pre_fall
758385,25.83,-12,9.1578,-5.2194,-6.0837,12.1704,-24.1221,23.8015,-8.3053,pre_fall
758406,26.52,-13.97,8.9938,-4.9871,-5.6515,11.7346,-32.1679,23.0229,-13.2366,pre_fall
758426,26.86,-15.68,9.1255,-4.3622,-5.4636,11.4958,-39.3588,21.6794,-18.0153,pre_fall
758446,26.88,-17.08,9.2943,-3.7673,-5.2014,11.2974,-45.145,20.2443,-21.6489,pre_fall
758466,26.73,-18.31,9.3757,-3.6835,-5.2062,11.3391,-49.9237,18.458,-24.3969,pre_fall
758486,26.41,-19.5,9.6199,-3.6212,-4.8949,11.3849,-54.4122,16.1527,-25.4046,pre_fall
758507,25.88,-20.59,9.7013,-3.2789,-4.6675,11.254,-56.6718,12.3817,-24.8092,pre_fall
758527,25.13,-21.37,9.809,-3.0263,-4.6507,11.2697,-56.1374,7.313,-23.3588,pre_fall
758547,24.23,-21.92,9.9359,-2.8443,-4.5825,11.3054,-54.9771,0.3969,-23.374,pre_fall
758567,23.21,-22.39,9.7157,-2.8407,-4.4843,11.0713,-56.4122,-5.5878,-24.4886,pre_fall
758587,22.2,-22.88,9.5684,-2.8647,-4.3874,10.9092,-60.3817,-8.4275,-24.6412,pre_fall
758608,21.21,-23.45,9.4511,-2.7222,-4.2665,10.7209,-65.6794,-9.7557,-23.7557,pre_fall
758628,20.31,-24,9.499,-2.9939,-4.6531,10.993,-71.0534,-11.7405,-22.3206,pre_fall
758648,19.74,-24.8,9.3027,-3.4788,-4.7645,11.0155,-75.6183,-12.0153,-22.9771,pre_fall
758668,19.04,-25.64,9.1578,-3.0059,-3.6512,10.3069,-82.4122,-5.7405,-25.1298,pre_fall
758689,17.94,-26.16,9.7923,-2.0446,-3.3232,10.541,-86.3359,-1.0534,-29.7557,pre_fall
758709,16.66,-26.09,9.8509,-1.2749,-3.5757,10.5571,-87.084,-4.7634,-38.5649,pre_fall
758729,15.43,-25.57,9.3338,-0.3771,-3.8547,10.1055,-86.9008,-11.9389,-50.7176,pre_fall
758749,14.36,-24.62,8.8753,0.2023,-4.1001,9.7787,-84.9313,-17.9695,-62.6107,pre_fall
758769,13.42,-23.57,8.5006,0.073,-3.9792,9.3861,-82.5954,-22.0763,-74.4122,pre_fall
758790,12.39,-22.68,8.0732,0.0275,-3.4417,8.7763,-83.7405,-21.0229,-83.9084,pre_fall
758810,11.61,-21.64,7.4567,0.6608,-3.8499,8.4179,-82.7786,-21.8779,-90.2137,pre_fall
758830,12.36,-19.57,6.8498,3.0921,-8.1762,11.1055,-68.3664,-23.5573,-88.5802,pre_fall
758850,14.45,-15.27,4.9991,6.5589,-5.5342,9.9316,-58.0458,5.1908,-74.2443,pre_fall
758871,16.61,-12.43,12.3409,2.897,-10.5105,16.467,-65.2061,4.626,-60.0916,pre_fall
758891,15.98,-10.83,14.8093,4.6651,-5.2565,16.3924,-65.9389,-8.2748,-56.9466,pre_fall
758911,16.05,-8.16,9.0429,5.0973,-7.0773,12.5636,-61.7863,-29.1756,-36.4733,pre_fall
758931,16.99,-5.12,9.0309,6.432,-6.4392,12.8215,-58.6107,-4.5649,-16.0153,pre_fall
758951,18.01,-1.94,10.647,6.948,-6.3602,14.2157,-47.4656,6.9466,2.7481,pre_fall
758972,18.81,1.2,11.6598,7.1443,-6.5601,15.1666,-29.3588,3.4351,16.7481,pre_fall
758992,19.29,4.26,10.7117,5.928,-6.4189,13.8233,-11.8931,-2.8244,27.6489,pre_fall
759012,19.58,7.14,9.6031,4.9321,-5.8502,12.2789,0.0153,-5.4656,34.7176,pre_fall
759032,19.84,9.86,8.5365,4.3419,-5.4504,11.0196,3.6031,-5.1298,38.0153,pre_fall
759052,20.36,12.3,7.5058,3.9109,-5.867,10.2983,4.1221,-3.2061,38.7176,pre_fall
759073,21.16,14.53,6.462,3.395,-5.3463,9.0479,1.313,1.6336,39.2214,pre_fall
759093,22.21,16.54,4.8207,3.0011,-4.5777,7.2939,-1.7099,6.4885,40.6412,pre_fall
759113,24.01,18.89,2.8838,2.9844,-3.7876,5.6186,-0.1374,13.6489,40.3053,pre_fall
